Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%),Wavelength (nm),Transmittance (%)
 676 , 31.102473831566 , 646.6 , 19.5351119218966 , 662.8 , 20.8040788577023 , 434.753846153846 , 23.7990785226132 , 475.6 , 18.8647357532614 , 533.2 , 18.674549888478 , 667.6 , 27.6389823186809 , 676 , 31.8280174976344 , 667.6 , 28.3358174202661 , 427.803076923077 , 29.6333859532763 , 425.65 , 46.3831461884947 , 650.2 , 18.4091440193533 , 668.2 , 24.5082966199155 , 427.6 , 29.5775810641929 , 429.7 , 24.3224410296119 , 674.8 , 31.6769145896052 , 670 , 27.9027040251997 , 670 , 31.3786535635507 , 674.8 , 33.1152064865723 , 432.953846153846 , 26.6803096105617 , 668.8 , 29.6398858941015 , 665.2 , 27.0829983189075 , 435.538461538462 , 19.6635799054595 , 428.8 , 31.2070950199527 , 650.2 , 21.282607437476 , 676 , 34.3713458735972 , 433.853846153846 , 27.8638170685499 , 672.4 , 29.8708845589926 , 449.015384615385 , 12.1888044931621 , 676 , 29.7732712058185 
 677.2 , 32.0071518044733 , 648.4 , 19.9646103174792 , 664.6 , 21.4526568122721 , 435.1 , 23.4376468183066 , 479.2 , 18.9431000582019 , 535 , 18.2121104004406 , 668.8 , 28.3786922358743 , 677.2 , 32.7300236977327 , 668.8 , 29.1610347296986 , 428.08 , 29.2026648416111 , 425.926923076923 , 45.7914502429438 , 652 , 18.8180611895904 , 670 , 25.4037489732766 , 427.969230769231 , 28.9862278432403 , 430.040828402367 , 23.8798126076977 , 676 , 32.5791662540285 , 671.2 , 28.6381510274021 , 671.2 , 32.2512302395186 , 676 , 34.1123343032628 , 433.3 , 26.2448435286878 , 670 , 30.4122848894204 , 666.4 , 27.8408991555842 , 436 , 19.3398936547206 , 429.072662721893 , 30.7638472435984 , 652 , 21.871006688515 , 677.2 , 35.3484505498644 , 434.2 , 27.4645546077125 , 673.6 , 30.7505204184463 , 450.4 , 12.3056224325822 , 677.2 , 30.5666670660506 
 678.4 , 32.9484947012492 , 650.2 , 20.439466421027 , 666.4 , 22.1564547278303 , 435.653846153846 , 22.8834275422368 , 482.8 , 18.7396845910106 , 536.8 , 17.7676308010086 , 670 , 29.148423397065 , 678.4 , 33.6680031056089 , 670 , 30.0195902653018 , 428.523076923077 , 28.5342256527384 , 426.1 , 45.4183545371155 , 653.8 , 19.2697237266726 , 671.8 , 26.3615664979508 , 428.2 , 28.6249462606489 , 430.253846153846 , 23.6098210706973 , 677.2 , 33.5192817825636 , 672.4 , 29.4047259532493 , 672.4 , 33.1563412173468 , 677.2 , 35.1435832684222 , 433.640828402367 , 25.8286940301271 , 671.2 , 31.2152213125147 , 667.6 , 28.6307570836677 , 436.681656804734 , 18.8881234799816 , 429.243076923077 , 30.4908516522814 , 653.8 , 22.5121892764773 , 678.4 , 36.3574960815083 , 434.753846153846 , 26.8515683648181 , 674.8 , 31.6657893159944 , 452.615384615385 , 12.5963084429093 , 678.4 , 31.3915886757164 
 679.6 , 33.9265867789241 , 652 , 20.9636045954029 , 668.2 , 22.9180415513847 , 436 , 22.5518581832782 , 486.4 , 18.4081297918009 , 538.6 , 17.3495427399656 , 671.2 , 29.9482917229001 , 679.6 , 34.6419701586759 , 671.2 , 30.9115056781245 , 428.8 , 28.1293469134362 , 426.270414201183 , 45.0489467648405 , 655.6 , 19.7663558090866 , 673.6 , 27.383435578615 , 428.569230769231 , 28.060369521753 , 430.6 , 23.181824545693 , 678.4 , 34.4974742412135 , 673.6 , 30.2026560791806 , 673.6 , 34.0936453041481 , 678.1 , 35.9389107234853 , 433.853846153846 , 25.57491766174 , 672.4 , 32.0487228773574 , 668.8 , 29.4527807439916 , 437.107692307692 , 18.6212659624984 , 429.52 , 30.0538928399924 , 655.6 , 23.2083687226278 , 679.6 , 37.3976760410952 , 435.1 , 26.4842715445629 , 676 , 32.6167293645225 , 454 , 12.8444540413507 , 679.6 , 32.2480726721183 
 680.8 , 34.9413191459129 , 653.8 , 21.5367417090508 , 670 , 23.7400004012616 , 436.454437869822 , 22.1335199303116 , 490 , 18.0859804068848 , 540.4 , 16.9643413097698 , 672.4 , 30.7782787311381 , 680.8 , 35.6517489404113 , 672.4 , 31.8366182329542 , 429.140828402367 , 27.6445577472259 , 426.376923076923 , 44.8171806586015 , 657.4 , 20.3103171644102 , 674.8 , 28.1009524533984 , 428.8 , 27.7159966484648 , 431.153846153846 , 22.5241289925449 , 679.6 , 35.5137722145752 , 674.8 , 31.0320449597913 , 674.8 , 35.0625846241968 , 679 , 36.7524891937816 , 434.2 , 25.1728158303802 , 673.6 , 32.9126720925406 , 670 , 30.3070327928275 , 437.8 , 18.2066984187217 , 429.792662721893 , 29.6317488175972 , 657.4 , 23.96177635799 , 680.8 , 38.467930714207 , 435.653846153846 , 25.9212835853815 , 677.2 , 33.6031804003264 , 455.8 , 13.2462402585901 , 680.8 , 33.1360046565001 
 682 , 35.9923634138824 , 655.6 , 22.1611599215041 , 671.8 , 24.6248783394756 , 436.738461538462 , 21.8816503225977 , 493.6 , 17.8417923699539 , 544 , 16.3078238776929 , 673.6 , 31.6382131272069 , 682 , 36.6969484824992 , 673.6 , 32.7945563354462 , 429.353846153846 , 27.3490870710852 , 426.55 , 44.4393421039089 , 659.2 , 20.9040981748097 , 676 , 28.8478486408822 , 429.072662721893 , 27.3175683773849 , 431.5 , 22.1296112053584 , 680.8 , 36.5679923133706 , 676 , 31.8928537689838 , 676 , 36.0623611849655 , 679.9 , 37.5837478688268 , 434.753846153846 , 24.5556451561224 , 674.8 , 33.8067877698924 , 671.2 , 31.1934079373601 , 438.907692307692 , 17.6053793486186 , 429.963076923077 , 29.3720001335688 , 659.2 , 24.7746192280612 , 682 , 39.5669278495498 , 436 , 25.5845330885418 , 678.4 , 34.6247571842407 , 457.6 , 13.7308982661047 , 682 , 34.0550996641329 
 683.2 , 37.0791446854107 , 657.4 , 22.8392057000026 , 673.6 , 25.575123644809 , 437.2 , 21.4870011033547 , 497.2 , 17.7569312250815 , 547.6 , 15.8201455624968 , 674.8 , 32.5277518366724 , 683.2 , 37.7769376338398 , 674.8 , 33.784714599736 , 429.7 , 26.8811720361869 , 426.720414201183 , 44.0661185511229 , 661 , 21.5503710227239 , 677.2 , 29.624324376289 , 429.243076923077 , 27.0732169938873 , 432.053846153846 , 21.5241085438491 , 681.7 , 37.3832986005488 , 677.2 , 32.7848818166222 , 677.2 , 37.0919138913119 , 680.8 , 38.4320084362537 , 435.1 , 24.186053510237 , 676 , 34.730606151299 , 672.4 , 32.1116100363919 , 439.6 , 17.2668823070031 , 430.24 , 28.9566350485839 , 661 , 25.6491012971178 , 683.2 , 40.6930454189291 , 436.454437869822 , 25.1596591373033 , 679.6 , 35.6808220160891 , 459.4 , 14.2884985666373 , 683.2 , 35.0048822203781 
 684.4 , 38.2008144047493 , 659.2 , 23.5732624510585 , 674.8 , 26.246067946979 , 437.938461538462 , 20.8876574644942 , 500.8 , 17.8486172041434 , 551.2 , 15.508104238064 , 676 , 33.4463607962973 , 684.4 , 38.8908200131571 , 676 , 34.8062289869539 , 430.040828402367 , 26.435081530571 , 426.826923076923 , 43.8323855715824 , 662.8 , 22.2518470246828 , 678.4 , 30.4304643308607 , 429.52 , 26.6838104098474 , 432.4 , 21.1613511105379 , 682.6 , 38.2194259999051 , 678.4 , 33.707746508573 , 678.1 , 37.8828205641485 , 681.7 , 39.2964796345897 , 435.653846153846 , 23.6200541014045 , 677.2 , 35.6834620032945 , 673.6 , 33.0611286207556 , 440.707692307692 , 16.7821017816094 , 430.683076923077 , 28.3093896793821 , 662.8 , 26.587201197405 , 684.4 , 41.8443571721127 , 436.738461538462 , 24.9038266120325 , 680.8 , 36.7704573317979 , 461.2 , 14.9051101545748 , 684.4 , 35.9846663531419 
 685.3 , 39.0642831504433 , 661 , 24.3657856438187 , 676 , 26.9476915382208 , 438.4 , 20.536926889263 , 504.4 , 18.1060206766283 , 554.8 , 15.3695801375913 , 677.2 , 34.3932958976053 , 685.3 , 39.7477723520075 , 677.2 , 35.8579526644805 , 430.253846153846 , 26.163554830343 , 427 , 43.4520161490834 , 664.6 , 23.0112754059757 , 679.6 , 31.2662210157089 , 429.963076923077 , 26.0804830545768 , 432.854437869822 , 20.7029281227567 , 683.5 , 39.0760050132057 , 679.6 , 34.6608630950255 , 679 , 38.6890458045815 , 682.6 , 40.1762524360472 , 436 , 23.281899719467 , 678.4 , 36.664470105598 , 674.8 , 34.0412152896391 , 441.4 , 16.5131225007428 , 430.96 , 27.9156909012593 , 664 , 27.2487988891456 , 685.3 , 42.7230384531295 , 437.2 , 24.5029127001212 , 681.7 , 37.6089902982072 , 463 , 15.5623927526704 , 685.6 , 36.9935360143376 
 686.2 , 39.9461333332669 , 662.8 , 25.2191060160154 , 677.2 , 27.6805394590428 , 439.138461538462 , 20.0125419385307 , 508 , 18.4922379555153 , 558.4 , 15.3977900767161 , 678.4 , 35.367584557547 , 686.2 , 40.6225142778296 , 678.1 , 36.6657087083436 , 430.6 , 25.7341077321877 , 427.170414201183 , 43.0770805755625 , 666.4 , 23.831499992567 , 680.8 , 32.1313975276694 , 430.24 , 25.715693315776 , 433.138461538462 , 20.4264533702453 , 684.4 , 39.9525668717455 , 680.8 , 35.6434246349 , 679.9 , 39.5098092472466 , 683.5 , 41.0702960200579 , 436.454437869822 , 22.855799984567 , 679.6 , 37.672507638208 , 676 , 35.050860548095 , 442.507692307692 , 16.1344825521389 , 431.403076923077 , 27.3030479221775 , 665.2 , 27.9398928709559 , 686.2 , 43.6135733072728 , 437.938461538462 , 23.8940315261647 , 682.6 , 38.4650870655898 , 464.8 , 16.2373528951951 , 686.8 , 38.0303264471799 
 687.1 , 40.8456525127938 , 664.6 , 26.1354035949378 , 678.4 , 28.4450748184484 , 439.6 , 19.7070493600193 , 511.6 , 18.9468287799915 , 562 , 15.5825349683818 , 679.6 , 36.3680084718177 , 687.1 , 41.5143272259432 , 679 , 37.4889151756419 , 431.153846153846 , 25.0767923717739 , 427.276923076923 , 42.8426579897821 , 668.2 , 24.7153695008508 , 682 , 33.0256298797693 , 430.683076923077 , 25.1515690173798 , 433.6 , 19.993241929514 , 685.3 , 40.8485368309598 , 682 , 36.6543826904063 , 680.8 , 40.344226188697 , 684.4 , 41.9774547061895 , 436.738461538462 , 22.5995772487801 , 680.8 , 38.7061980483553 , 677.2 , 36.0887717635544 , 443.2 , 15.9287850289496 , 431.68 , 26.9308962080686 , 666.4 , 28.6608632474602 , 687.1 , 44.5147955057324 , 438.4 , 23.5374654149585 , 683.5 , 39.337999278527 , 466.6 , 16.9029754855721 , 688 , 39.0936071185162 
 688 , 41.7620145169986 , 666.4 , 27.1167404802713 , 679.6 , 29.2416618996324 , 440.281656804734 , 19.2859964546593 , 515.2 , 19.3895425740492 , 565.6 , 15.9123377233105 , 680.8 , 37.3930881834003 , 688 , 42.4223842935178 , 679.9 , 38.3267326995477 , 431.5 , 24.6841925558356 , 427.45 , 42.4617714230554 , 670 , 25.6656820898582 , 683.2 , 33.9483692238051 , 430.96 , 24.8111108197343 , 434.338461538462 , 19.3401758172602 , 686.2 , 41.7632277857915 , 683.2 , 37.6924293518729 , 681.7 , 41.1913047550805 , 685.3 , 42.8964460196968 , 437.2 , 22.1986579808557 , 682 , 39.7638970491627 , 678.1 , 36.8848065836859 , 444.307692307692 , 15.6467373009552 , 432.123076923077 , 26.3525352431927 , 667.6 , 29.412002291894 , 688 , 45.4254373062992 , 439.138461538462 , 23.0039019893173 , 684.4 , 40.226863137325 , 468.4 , 17.5301589850726 , 688.9 , 39.9074333997258 
 688.9 , 42.6942750518355 , 667.6 , 27.8080029235788 , 680.8 , 30.0705478228147 , 440.707692307692 , 19.0405103902539 , 518.8 , 19.7312966236265 , 569.2 , 16.36938649749 , 682 , 38.4410701668538 , 688.9 , 43.3457464636186 , 680.8 , 39.1782112253883 , 432.053846153846 , 24.0844018294005 , 427.620414201183 , 42.087031730774 , 671.2 , 26.3374665339568 , 684.4 , 34.8988643417028 , 431.403076923077 , 24.2855547483843 , 434.8 , 18.9561735449571 , 687.1 , 42.6958343468457 , 684.4 , 38.7559812741905 , 682.6 , 42.0499439592728 , 686.2 , 43.8258600634316 , 437.938461538462 , 21.5913498159929 , 683.2 , 40.8436814608315 , 679 , 37.6950589455832 , 445 , 15.4986178506281 , 432.4 , 26.0016573403535 , 668.8 , 30.1934989256316 , 688.9 , 46.3441313138106 , 439.6 , 22.6927736294792 , 685.3 , 41.1306952248573 , 470.2 , 18.0906363500165 , 689.8 , 40.7343745555194 
 689.8 , 43.6413681370584 , 668.8 , 28.5294329665779 , 682 , 30.9318428551605 , 441.4 , 18.6695271431357 , 522.4 , 19.893143139323 , 572.8 , 16.9295121499624 , 683.2 , 39.5099171816539 , 689.8 , 44.2833596399573 , 681.7 , 40.0422874938517 , 432.4 , 23.7268292019239 , 427.726923076923 , 41.8530743197308 , 672.4 , 27.0407224197463 , 685.6 , 35.8761448535529 , 431.68 , 23.9689340923078 , 435.538461538462 , 18.3788364800371 , 688 , 43.6454275304474 , 685.3 , 39.5692680779819 , 683.5 , 42.9189327871281 , 687.1 , 44.7641603654403 , 438.4 , 21.2368711037028 , 684.4 , 41.9433416465026 , 679.9 , 38.5186330069555 , 446.107692307692 , 15.3044341228136 , 432.740828402367 , 25.5808966545443 , 670 , 31.0054221682883 , 689.8 , 47.2694136203546 , 440.281656804734 , 22.2635721029493 , 686.2 , 42.0483892354644 , 472 , 18.5604861220699 , 690.7 , 41.5735065700573 
 690.7 , 44.6021035283444 , 670 , 29.2813977801518 , 683.2 , 31.8254995184232 , 442.507692307692 , 18.1446308545593 , 526 , 19.8280267005109 , 576.4 , 17.5611229798962 , 684.4 , 40.5973026787751 , 690.7 , 45.2340526371905 , 682.6 , 40.917783564685 , 432.854437869822 , 23.2770401606198 , 427.9 , 41.4734855595417 , 673.6 , 27.7761430807498 , 686.8 , 36.879005660519 , 432.123076923077 , 23.4810246112439 , 436 , 18.0403646425452 , 688.9 , 44.6109502271344 , 686.2 , 40.3949551841043 , 684.4 , 43.7969504503679 , 688 , 45.7096863615432 , 439.138461538462 , 20.7084011594408 , 685.3 , 42.7796376500496 , 680.8 , 39.3545254711035 , 446.8 , 15.2086640245277 , 432.953846153846 , 25.3240849538426 , 671.2 , 31.8477036974632 , 690.7 , 48.1997283060585 , 440.707692307692 , 22.0131279509159 , 687.1 , 42.9787137733719 , 475.6 , 19.1730433130841 , 691.6 , 42.4238095543814 
 691.6 , 45.5751652881662 , 671.2 , 30.0641642007501 , 684.4 , 32.7512907163763 , 443.2 , 17.8573153906871 , 529.6 , 19.5349486830725 , 580 , 18.2248325897983 , 685.3 , 41.4234444301295 , 691.6 , 46.196536272336 , 683.5 , 41.8034065312308 , 433.138461538462 , 23.0069841557098 , 428.070414201183 , 41.1006547011206 , 674.8 , 28.5443536777438 , 688 , 37.9059932063448 , 432.4 , 23.1875953388757 , 436.738461538462 , 17.5331145528376 , 689.8 , 45.5912136221115 , 687.1 , 41.2320471726545 , 685.3 , 44.6825679373958 , 688.9 , 46.6606576559452 , 439.6 , 20.4015261100566 , 686.2 , 43.6245529474779 , 681.7 , 40.2016239786496 , 448.163313609467 , 15.0744242583614 , 433.3 , 24.9167818934138 , 672.4 , 32.7201197136117 , 691.6 , 49.1334333618727 , 441.4 , 21.6343800132134 , 688 , 43.9203113893038 , 479.2 , 19.3569004629342 , 692.5 , 43.284167402006 
 692.5 , 46.5591116662017 , 672.4 , 30.877881660241 , 685.6 , 33.7087871860046 , 444.307692307692 , 17.4589743113524 , 533.2 , 19.0573380904446 , 583.6 , 18.8750553346431 , 686.2 , 42.2573384913501 , 692.5 , 47.1694036998537 , 684.4 , 42.697749570863 , 433.6 , 22.5858202434755 , 428.176923076923 , 40.8681959978305 , 676 , 29.3458947879749 , 689.2 , 38.9553941972942 , 432.854437869822 , 22.7249219247562 , 437.2 , 17.2361286392849 , 690.7 , 46.5848947470013 , 688 , 42.0794522446134 , 686.2 , 45.5742509824808 , 689.8 , 47.61518018001 , 440.281656804734 , 19.9800479345722 , 687.1 , 44.4768371133851 , 682.6 , 41.0587065900582 , 449.015384615385 , 15.0251941454963 , 433.853846153846 , 24.2905570530447 , 673.6 , 33.6222723692129 , 692.5 , 50.0688080722214 , 442.507692307692 , 21.0980864560804 , 688.9 , 44.8716990206233 , 482.8 , 19.2356176448286 , 693.4 , 44.1533684493565 
 693.4 , 47.5523764436501 , 673.6 , 31.7225640125771 , 686.8 , 34.6973346678297 , 445 , 17.2464415861182 , 536.8 , 18.4668508758872 , 587.2 , 19.464276097723 , 687.1 , 43.0976872926797 , 693.4 , 48.1511321255633 , 685.3 , 43.5992944662037 , 434.338461538462 , 21.9559907765426 , 428.35 , 40.4915242640075 , 677.2 , 30.1812043134844 , 690.4 , 40.0252274617269 , 433.138461538462 , 22.4474518335739 , 437.938461538462 , 16.7876042326537 , 691.6 , 47.59053534404 , 688.9 , 42.9359827222714 , 687.1 , 46.4703645579671 , 690.7 , 48.5712543395297 , 440.707692307692 , 19.7352636027393 , 688 , 45.3351529518769 , 683.5 , 41.9244424962596 , 450.4 , 14.9981566013684 , 434.2 , 23.9148296918586 , 674.8 , 34.5535710913821 , 693.4 , 51.0040618679468 , 443.2 , 20.804500538146 , 689.8 , 45.8312699917495 , 486.4 , 18.9872444360806 , 694.3 , 45.0301072403013 
 694.3 , 48.5532718841202 , 674.8 , 32.5980704257067 , 688 , 35.716031289729 , 446.107692307692 , 16.9613225828932 , 540.4 , 17.8421016636055 , 590.8 , 19.9498322826564 , 688 , 43.9431089248286 , 694.3 , 49.1400860224288 , 686.2 , 44.5064157163727 , 434.8 , 21.5888407167349 , 428.520414201183 , 40.1221244004816 , 678.4 , 31.0505977318842 , 691.6 , 41.1132396512908 , 433.6 , 22.0153658523482 , 438.4 , 16.5266668278692 , 692.5 , 48.6065422208818 , 689.8 , 43.8003566567672 , 688 , 47.3691789731394 , 691.6 , 49.5267852041995 , 441.4 , 19.3669936892128 , 688.9 , 46.1980804542536 , 684.4 , 42.7973940863363 , 452.615384615385 , 15.0565072060174 , 434.753846153846 , 23.3382302545413 , 676 , 35.5132142017338 , 694.3 , 51.937344629091 , 444.307692307692 , 20.3979036946601 , 690.7 , 46.7972977171471 , 490 , 18.7480723637783 , 695.2 , 45.9129874838163 
 695.2 , 49.5599934162403 , 676 , 33.5040855728504 , 688.9 , 36.4991452390829 , 446.8 , 16.8157750750577 , 544 , 17.2470655640866 , 594.4 , 20.3011783232536 , 688.9 , 44.7921420187157 , 695.2 , 50.1345219539332 , 687.1 , 45.4173863362352 , 435.538461538462 , 21.041921580828 , 428.626923076923 , 39.8920798332531 , 679.6 , 31.9542467658526 , 692.5 , 41.9396696995928 , 434.054437869822 , 21.6121828211786 , 439.138461538462 , 16.1389082464925 , 693.4 , 49.6311892656272 , 690.7 , 44.6712006351708 , 688.9 , 48.2688776371359 , 692.5 , 50.4795947499867 , 442.507692307692 , 18.8504721524167 , 689.8 , 47.0641220048814 , 685.3 , 43.6760204880214 , 454 , 15.1522460280044 , 435.1 , 22.9929284999171 , 677.2 , 36.5001713141805 , 695.2 , 52.8667583833806 , 445 , 20.1815393483845 , 691.6 , 47.767941228434 , 493.6 , 18.5657543696912 , 696.1 , 46.8005262798519 
 696.1 , 50.5706261495446 , 677.2 , 34.4400994311362 , 689.8 , 37.2979649581781 , 448.163313609467 , 16.5981022796347 , 547.6 , 16.7375975512644 , 598 , 20.5056127566793 , 689.8 , 45.6432519227337 , 696.1 , 51.1325950881253 , 688 , 46.3303854144557 , 436 , 20.724479857413 , 428.8 , 39.5197545499599 , 680.8 , 32.8921566125039 , 693.4 , 42.7737462201456 , 434.338461538462 , 21.3711566155951 , 439.6 , 15.9144939740422 , 694.3 , 50.6626212769315 , 691.6 , 45.5470538656501 , 689.8 , 49.1675665119557 , 693.4 , 51.4274361163974 , 443.2 , 18.5709183142993 , 690.7 , 47.9317088701514 , 686.2 , 44.558682678274 , 456.215384615385 , 15.3915149186044 , 435.653846153846 , 22.4640199472115 , 678.4 , 37.5131670671817 , 696.1 , 53.7903703106695 , 446.107692307692 , 19.8927948167199 , 692.5 , 48.7412526198674 , 497.2 , 18.5119787938949 , 697 , 47.6911596706789 
 697 , 51.5831532954329 , 678.4 , 35.4053870764406 , 690.7 , 38.1117941451318 , 449.015384615385 , 16.5058879808762 , 551.2 , 16.3463124046503 , 601.6 , 20.5702505861858 , 690.7 , 46.4948381958633 , 697 , 52.1323674574354 , 688.9 , 47.243507468361 , 436.681656804734 , 20.2884716109715 , 428.994759087067 , 39.1032029043709 , 682 , 33.8641419512005 , 694.3 , 43.6142230495996 , 434.8 , 20.9970602131277 , 440.281656804734 , 15.6072970598405 , 695.2 , 51.6988597425575 , 692.5 , 46.4263736014293 , 690.7 , 50.063285245671 , 694.3 , 52.3680097874985 , 444.307692307692 , 18.1890921921541 , 691.6 , 48.7992089821588 , 687.1 , 45.4436502373855 , 457.6 , 15.58387846181 , 436 , 22.1479136558149 , 679.6 , 38.5506668174751 , 697 , 54.7062269271234 , 446.8 , 19.7467287998257 , 693.4 , 49.7151864726266 , 500.8 , 18.5823919911036 , 697.9 , 48.5832495533899 
 697.9 , 52.5954665292521 , 679.6 , 36.3989889490039 , 691.6 , 38.939836576241 , 450.4 , 16.4229306967656 , 554.8 , 16.0905844406822 , 605.2 , 20.5196142396005 , 691.6 , 47.3452434085744 , 697.9 , 53.1318179862899 , 689.8 , 48.1547735955442 , 437.107692307692 , 20.0350938928021 , 429.116483516484 , 38.8442635129277 , 683.2 , 34.8698020383398 , 695.2 , 44.4597756081776 , 435.538461538462 , 20.442432835941 , 440.707692307692 , 15.4295082806566 , 696.1 , 52.7378106712226 , 693.4 , 47.3075419424592 , 691.6 , 50.9540199360692 , 695.2 , 53.2989815494507 , 445 , 17.9894895514707 , 692.5 , 49.6649360025019 , 688 , 46.3291097908978 , 459.815384615385 , 15.9369680537668 , 436.454437869822 , 21.7494163036536 , 680.8 , 39.6108649824159 , 697.9 , 55.6123692868048 , 448.163313609467 , 19.5323958316066 , 694.3 , 50.6876112782808 , 504.4 , 18.7440255077607 , 698.8 , 49.4734395809025 
 698.8 , 53.6035470014079 , 680.8 , 37.4196921519489 , 692.5 , 39.7811929200454 , 452.615384615385 , 16.4233105258319 , 558.4 , 15.9773234445379 , 608.8 , 20.3485615021405 , 692.5 , 48.1927632143705 , 698.8 , 54.1270507640375 , 690.7 , 49.0621443795465 , 437.8 , 19.6477468296353 , 429.314285714286 , 38.4259650994662 , 684.4 , 35.9084952994066 , 696.1 , 45.3090056143188 , 436 , 20.1223478715527 , 441.4 , 15.1630687055475 , 697 , 53.7772745470248 , 694.3 , 48.1888740282262 , 692.5 , 51.8377174321768 , 696.1 , 54.2180020201712 , 446.107692307692 , 17.7293547729516 , 693.4 , 50.5271596228781 , 688.9 , 47.2131751494782 , 461.2 , 16.1719941155661 , 436.738461538462 , 21.5096680915765 , 681.7 , 40.4196659452471 , 698.8 , 56.5051927552555 , 449.015384615385 , 19.4454057057486 , 695.2 , 51.6563228362264 , 508 , 18.9430599015604 , 699.7 , 50.3533871915151 
 699.7 , 54.5978809720679 , 681.7 , 38.202123125741 , 693.4 , 40.634858333136 , 454 , 16.501139531397 , 562 , 16.0046298212522 , 612.4 , 20.1190927611833 , 693.4 , 49.0356576237406 , 699.7 , 55.1087656185819 , 691.6 , 49.9635344608938 , 438.907692307692 , 19.1023410089101 , 429.509044801353 , 38.0172959732734 , 685.3 , 36.7086578840502 , 697 , 46.1604469783199 , 436.681656804734 , 19.6855431197532 , 442.507692307692 , 14.7921174894112 , 697.9 , 54.8149584334232 , 695.2 , 49.0686276062914 , 693.4 , 52.7123010366875 , 697 , 55.1227274907571 , 446.8 , 17.6021890468298 , 694.3 , 51.3841170286963 , 689.8 , 48.0938991183157 , 463.415384615385 , 16.5438682898208 , 437.2 , 21.1342754866214 , 682.6 , 41.2390837910429 , 700 , 57.6633797644015 , 450.4 , 19.3763175750069 , 696.1 , 52.6190595497597 , 511.6 , 19.114822111784 , 700.6 , 51.2295531213517 
 700.6 , 55.5853600455741 , 682.6 , 38.9982397454304 , 694.3 , 41.4997209703644 , 456.215384615385 , 16.7401418365576 , 565.6 , 16.1689847733474 , 616 , 19.8851112755052 , 694.3 , 49.8721633800545 , 700.6 , 56.0838203645121 , 692.5 , 50.8568286366044 , 439.6 , 18.8054841537085 , 429.630769230769 , 37.7635805835894 , 686.2 , 37.5264076872631 , 697.9 , 47.0125728866388 , 437.107692307692 , 19.4335724830222 , 443.2 , 14.5932389386031 , 698.8 , 55.8466411341922 , 696.1 , 49.9450139295828 , 694.3 , 53.5756874277452 , 697.9 , 56.0108417658402 , 448.163313609467 , 17.4272084456881 , 695.2 , 52.2340254205643 , 690.7 , 48.9692869055352 , 464.8 , 16.7591013259166 , 437.938461538462 , 20.5647833533427 , 683.5 , 42.0680446545349 , 701.2 , 58.7933148544667 , 452.615384615385 , 19.4101765945583 , 697 , 53.5735194921864 , 515.2 , 19.1965893325349 , 701.5 , 52.1001460842514 
 701.5 , 56.5637119447098 , 683.5 , 39.8072185632466 , 695.2 , 42.3745615418285 , 457.6 , 16.949483871596 , 569.2 , 16.4590167068558 , 619.6 , 19.68034484932 , 695.2 , 50.7005073046255 , 701.5 , 57.0500542574866 , 693.4 , 51.7398993026579 , 440.707692307692 , 18.3963821637213 , 429.828571428571 , 37.3542304269571 , 687.1 , 38.3611577387517 , 698.8 , 47.8621899247105 , 437.8 , 19.0515293478224 , 444.563313609467 , 14.2715315061379 , 699.7 , 56.8625778285196 , 697 , 50.8162099019523 , 695.2 , 54.4258045755375 , 698.8 , 56.8784846501659 , 449.015384615385 , 17.3662388477924 , 696.4 , 53.3531796099964 , 691.6 , 49.8373110146655 , 467.015384615385 , 17.0511294150128 , 438.4 , 20.2318774988856 , 684.4 , 42.9053858699588 , 702.4 , 59.8910429536925 , 454 , 19.5153959916665 , 697.9 , 54.5173790597028 , 518.8 , 19.1427121091286 , 702.4 , 52.963372674365 
