Wavelength (nm)	Reflectance (%)	Transmittance (%)	Density 
 443.2	 32.3047908957923	 67.6863232360863	 .169499076413123
 443.4	 32.2684842197425	 67.7226251903066	 .169266215306659
 443.6	 32.2391600458262	 67.7519455589864	 .169078229111856
 443.8	 32.2162241300668	 67.7748785080867	 .16893125225452
 444	 32.1990812482376	 67.7920191836912	 .168821430447021
 444.2	 32.1871371862969	 67.8039617218331	 .168744929972689
 444.4	 32.1798006035691	 67.8112973855583	 .168697946494561
 444.6	 32.1764847652328	 67.8146128326641	 .168676713377953
 444.8	 32.1766091423241	 67.8144885159069	 .16867750952098
 445	 32.1796008789858	 67.8114972159448	 .168696666691495
 445.2	 32.1848961280738	 67.806202705907	 .168730576372847
 445.4	 32.1919412574763	 67.7991585452323	 .168775696124532
 445.6	 32.2001939305925	 67.7909069993329	 .168828555467011
 445.8	 32.2091240653697	 67.7819780806827	 .16888576130286
 446	 32.218214677108	 67.7728887061232	 .168944002888937
 446.2	 32.2269626109106	 67.7641419645096	 .16900005637637
 446.4	 32.2348791702069	 67.7562264882696	 .16905078893703
 446.6	 32.2414906481937	 67.7496159220323	 .16909316249658
 446.8	 32.2463387693524	 67.7447684811692	 .169124237095403
 447	 32.2489810484084	 67.742126592881	 .169141173899585
 447.2	 32.2489910742153	 67.7421166123516	 .16914123788472
 447.4	 32.2459587260827	 67.7451486064475	 .169121800215755
 447.6	 32.2394903300282	 67.7516161974875	 .169080340346125
 447.8	 32.2292087623347	 67.7618964596984	 .169014447859513
 448	 32.2147535076456	 67.7763498611264	 .168921824077235
 448.2	 32.1957806786335	 67.795320243973	 .168800283453929
 448.4	 32.1719630040461	 67.8191348365453	 .168647754783691
 448.6	 32.142989791676	 67.8481042902832	 .168462282238155
 448.8	 32.1085668725169	 67.8825227355942	 .168242026257288
 449	 32.0684165320745	 67.9226678505345	 .167985264312822
 449.2	 32.0222774344895	 67.9688009366755	 .167690391563373
 449.4	 31.9699045448154	 68.0211669968158	 .167355921419323
 449.6	 31.9110690544796	 68.0799948095108	 .166980486034528
 449.8	 31.84555831463	 68.1454969957159	 .166562836740891
 450	 31.7731757817645	 68.217870073152	 .16610184444075
 450.2	 31.6937409797161	 68.2972944943129	 .165596499970929
 450.4	 31.607089481767	 68.3839346643506	 .165045914451178
 450.6	 31.5130729163583	 68.4779389353656	 .164449319628626
 450.8	 31.4115589995636	 68.5794395739379	 .163806068228669
 451	 31.3024315972008	 68.6885526990224	 .163115634321633
 451.2	 31.1881277007539	 68.8028416389682	 .162393624516843
 451.4	 31.0694191511805	 68.9215346541209	 .161645060817799
 451.6	 30.9432516637511	 69.0476856283925	 .160850873720586
 451.8	 30.8095769557541	 69.1813428381728	 .16001101240624
 452	 30.6683621136834	 69.3225391926631	 .15912553803594
 452.2	 30.5195898460624	 69.471291981085	 .158194624329353
 452.4	 30.3632587723208	 69.6276025838418	 .157218558185516
 452.6	 30.1993837482215	 69.7914561471353	 .15619774034627
 452.8	 30.0279962280515	 69.9628212208201	 .15513268610116
 453	 29.8491446635115	 70.1416493595686	 .154024026031685
 453.2	 29.6628949389247	 70.3278746877178	 .152872506791671
 453.4	 29.4693308420648	 70.5214134285037	 .151678991919395
 453.6	 29.268554569554	 70.7221633987291	 .150444462675985
 453.8	 29.0606872654118	 70.930003470286	 .149170018903393
 454	 28.8458695909324	 71.1447930003526	 .147856879894042
 454.2	 28.6242623236462	 71.3663712325102	 .146506385263003
 454.4	 28.3960469826576	 71.5945566714872	 .14511999581228
 454.6	 28.1614264771655	 71.8291464347248	 .143699294375437
 454.8	 27.9206257744428	 72.0699155844834	 .142245986629534
 455	 27.6738925830008	 72.3166164447694	 .140761901859877
 455.2	 27.4214980460643	 72.5689779079495	 .139248993661788
 455.4	 27.1637374398653	 72.8267047365502	 .137709340562134
 455.6	 26.9009308706001	 73.0894768663902	 .136145146541983
 455.8	 26.6334239632108	 73.3569487178912	 .1345587414403
 456	 26.3615885344399	 73.6287485231098	 .132952581217264
 456.2	 26.0858232418696	 73.9044776767847	 .13132924805432
 456.4	 25.806554199913	 74.1837101204248	 .129691450266849
 456.6	 25.524235552962	 74.4659917692378	 .128042022003959
 456.8	 25.239349995145	 74.75083999244	 .126383922708793
 457	 24.9524092254007	 75.0377431582418	 .124720236311578
 457.2	 24.6639543258574	 75.3261602555186	 .123054170126712
 457.4	 24.3745560508247	 75.6155206048563	 .121389053424332
 457.6	 24.0848150130793	 75.9052236722906	 .119728335646177
 457.8	 23.7953617535757	 76.1946389996047	 .118075584235128
 458	 23.5068566802491	 76.4831062655187	 .116434482047607
 458.2	 23.2199898612393	 76.7699354924379	 .114808824318123
 458.4	 22.9354806576494	 77.0544074136465	 .113202515145658
 458.6	 22.6540771809115	 77.3357740158701	 .111619563472322
 458.8	 22.3765555599716	 77.6132592719951	 .110064078525895
 459	 22.103719003855	 77.8860600783798	 .108540264699398
 459.2	 21.8363966457635	 78.1533474106052	 .107052415842865
 459.4	 21.5754421557089	 78.4142677106599	 .105604908945037
 459.6	 21.3217321098095	 78.6679445174295	 .104202197185645
 459.8	 21.0761641058244	 78.9134803509146	 .102848802342583
 460	 20.8396546162424	 79.1499588588604	 .101549306542302
 460.2	 20.6131204856671	 79.3764807184902	 .100308160133083
 460.4	 20.3975253667609	 79.5920650962236	 9.91302269444534E-02
 460.6	 20.1938266070219	 79.7957547623271	 9.80202130645342E-02
 460.8	 20.0029891164225	 79.9865849247372	 9.69828452793041E-02
 461	 19.8259818637282	 80.1635867322772	 .096022859550835
 461.2	 19.6637741138356	 80.3257910368261	 9.51449888858504E-02
 461.4	 19.5173314188211	 80.4722324017497	 9.43539506264031E-02
 461.6	 19.3876113795213	 80.6019533397759	 .093654433202272
 461.8	 19.2755591987474	 80.714008759214	 9.30510823928009E-02
 462	 19.182103051578	 80.8074705930786	 9.25484871539657E-02
 462.2	 19.1081493025297	 80.881432581322	 9.21511650746585E-02
 462.4	 19.0545776036558	 80.9350151721279	 9.18635475340849E-02
 462.6	 19.0222359116995	 80.9673705041505	 9.16899646398497E-02
 462.8	 19.0119354662105	 80.9776874277864	 9.16346300335506E-02
 463	 19.0244457739405	 80.9651965201806	 9.17016256572629E-02
 463.2	 19.0604896477326	 80.9291750457477	 9.18948865802104E-02
 463.4	 19.120738350445	 80.8689518116808	 .092218185989832
 463.6	 19.2058068960751	 80.7839118662872	 .092675120455358
 463.8	 19.3162495611143	 80.6735009871235	 9.32690955747403E-02
