Wavelength (nm)	Reflectance (%)	Transmittance (%)	Density 
 441.6	 47.8965405529789	 46.6902469031952	 .330773829465816
 441.8	 47.9317557531643	 46.6647965231334	 .331010623526241
 442	 47.9670704389872	 46.6391707772183	 .331249179734458
 442.2	 48.0024996651589	 46.6133557156548	 .331489630894229
 442.4	 48.0380583970465	 46.5873375079007	 .331732109012349
 442.6	 48.0737615028469	 46.5611024497928	 .33197674523546
 442.8	 48.1096237457672	 46.5346369706502	 .33222366978719
 443	 48.1456597762158	 46.5079276403489	 .332473011905656
 443.2	 48.1818841240116	 46.4809611763634	 .332724899781351
 443.4	 48.2183111906166	 46.4537244507669	 .332979460495481
 443.6	 48.2549552413982	 46.4262044971865	 .333236819958765
 443.8	 48.2918303979281	 46.3983885177063	 .33349710285075
 444	 48.3289506303239	 46.3702638897117	 .333760432559673
 444.2	 48.3663297496404	 46.3418181726701	 .33402693112292
 444.4	 48.4039814003171	 46.3130391148399	 .334296719168099
 444.6	 48.4419190526876	 46.2839146599028	 .334569915854795
 444.8	 48.4801559955608	 46.2544329535125	 .334846638817022
 445	 48.5187053288772	 46.2245823497534	 .335127004106418
 445.2	 48.5575799564498	 46.1943514175028	 .33541112613623
 445.4	 48.596792578795	 46.1637289466895	 .335699117626122
 445.6	 48.6363556860624	 46.1327039544442	 .335991089547835
 445.8	 48.6762815510681	 46.1012656911334	 .336287151071755
 446	 48.7165822224414	 46.0694036462703	 .336587409514422
 446.2	 48.7572695178888	 46.0371075542983	 .336891970286999
 446.4	 48.7983550175843	 46.0043674002386	 .337200936844771
 446.6	 48.8398500576938	 45.971173425197	 .337514410637684
 446.8	 48.8817657240373	 45.9375161317228	 .337832491061973
 447	 48.9241128458985	 45.9033862890148	 .338155275412909
 447.2	 48.9669019899881	 45.8687749379675	 .338482858838706
 447.4	 49.0101434545659	 45.8336733960515	 .338815334295619
 447.6	 49.0538472637301	 45.7980732620238	 .339152792504264
 447.8	 49.0980231618789	 45.7619664204606	 .339495321907203
 448	 49.1426806083518	 45.7253450461081	 .339843008627809
 448.2	 49.1878287722549	 45.6882016080467	 .340195936430463
 448.4	 49.2334765274782	 45.6505288736619	 .340554186682093
 448.6	 49.2796324479094	 45.6123199124181	 .3409178383151
 448.8	 49.3263048028499	 45.5735680994308	 .341286967791694
 449	 49.3735015526389	 45.5342671188322	 .341661649069658
 449.2	 49.4212303444897	 45.4944109669255	 .342041953569582
 449.4	 49.4694985085447	 45.4539939551254	 .342427950143581
 449.6	 49.5183130541516	 45.4130107126793	 .342819705045524
 449.8	 49.5676806663676	 45.3714561891673	 .34321728190279
 450	 49.617607702694	 45.3293256567763	 .343620741689588
 450.2	 49.6586828477824	 45.290669949322	 .34399125509223
 450.4	 49.7003234173824	 45.2514344838116	 .34436764897747
 450.6	 49.7425346650987	 45.2116155572717	 .344749973941763
 450.8	 49.7853215179995	 45.1712097912986	 .345138277854604
 451	 49.8286885746942	 45.1302141330602	 .345532605842013
 451.2	 49.8726401036503	 45.0886258560649	 .345933000271655
 451.4	 49.9171800417491	 45.0464425606962	 .346339500739596
 451.6	 49.9623119930829	 45.0036621745126	 .346752144058682
 451.8	 50.0080392279961	 44.9602829523117	 .347170964248583
 452	 50.0543646823681	 44.9163034759596	 .347595992527476
 452.2	 50.1012909571425	 44.8717226539841	 .34802725730538
 452.4	 50.1488203180989	 44.8265397209338	 .348464784179147
 452.6	 50.1969546958714	 44.7807542365032	 .3489085959291
 452.8	 50.2456956862101	 44.7343660844246	 .349358712517328
 453	 50.2950445504863	 44.6873754711286	 .349815151087617
 453.2	 50.3450022164414	 44.639782924175	 .350277925967032
 453.4	 50.3955692791768	 44.5915892904563	 .350747048669117
 453.6	 50.446746002383	 44.5427957341747	 .351222527898741
 453.8	 50.4985323198081	 44.4934037345977	 .351704369558534
 454	 50.5509278369608	 44.443415083593	 .352192576756943
 454.2	 50.603931833048	 44.3928318829461	 .352687149817877
 454.4	 50.6575432631415	 44.3416565414665	 .35318808629191
 454.6	 50.7117607605726	 44.2898917718817	 .353695380969069
 454.8	 50.766582639552	 44.2375405875282	 .354209025893136
 455	 50.8220068980076	 44.184606298839	 .3547290103775
 455.2	 50.8780312206409	 44.131092509636	 .355255321022481
 455.4	 50.9346529821939	 44.0770031132287	 .355787941734165
 455.6	 50.9918692509254	 44.0223422883267	 .356326853744672
